geoid10,dorm_share,military_share,other_share
530530623002020,0.00,0.00,1.00
530530623002021,0.00,0.00,1.00
530530623002022,0.00,0.00,1.00
530530623002023,0.00,0.00,1.00
530530623003000,0.00,0.00,1.00
530530623003001,0.00,0.00,1.00
530530623003002,0.00,0.00,1.00
530530623003003,0.00,0.00,1.00
530530623003004,0.00,0.00,1.00
530530623003005,0.00,0.00,1.00
530530623003006,0.00,0.00,1.00
530530623003007,0.00,0.00,1.00
530530623003008,0.00,0.00,1.00
530530623003009,0.00,0.00,1.00
530530623003010,0.00,0.00,1.00
530530623003011,0.00,0.00,1.00
530530623003012,0.00,0.00,1.00
530530623003013,0.00,0.00,1.00
530530623003014,0.00,0.00,1.00
530530623003015,0.00,0.00,1.00
530530623003016,0.00,0.00,1.00
530530623003017,0.00,0.00,1.00
530530623003018,0.00,0.00,1.00
530530623004000,0.00,0.00,1.00
530530623004001,0.00,0.00,1.00
530530623004002,0.00,0.00,1.00
530530623004003,0.00,0.00,1.00
530530623004004,0.00,0.00,1.00
530530623004005,0.00,0.00,1.00
530530623004006,0.00,0.00,1.00
530530623004007,0.00,0.00,1.00
530530623004008,0.00,0.00,1.00
530530623004009,0.00,0.00,1.00
530530623004010,0.00,0.00,1.00
530530623004011,0.00,0.00,1.00
530530623004012,0.00,0.00,1.00
530530623004013,0.00,0.00,1.00
530530623004014,0.00,0.00,1.00
530530623004015,0.00,0.00,1.00
530530623004016,0.00,0.00,1.00
530530623004017,0.00,0.00,1.00
530530623004018,0.00,0.00,1.00
530530623004019,0.00,0.00,1.00
530530623004020,0.00,0.00,1.00
530530623004021,0.00,0.00,1.00
530530623004022,0.00,0.00,1.00
530530623004023,0.00,0.00,1.00
530530623004024,0.00,0.00,1.00
530530623004025,0.00,0.00,1.00
530530624001000,0.00,0.00,1.00
530530624001001,0.00,0.00,1.00
530530624001002,0.00,0.00,1.00
530530624001003,0.00,0.00,1.00
530530624001004,0.00,0.00,1.00
530530624001005,0.00,0.00,1.00
530530624001006,0.00,0.00,1.00
530530624001007,0.00,0.00,1.00
530530624001008,0.00,0.00,1.00
530530624001009,0.00,0.00,1.00
530530624001010,0.00,0.00,1.00
530530624001011,0.00,0.00,1.00
530530624001012,0.00,0.00,1.00
530530624001013,0.00,0.00,1.00
530530624001014,0.00,0.00,1.00
530530624001015,0.00,0.00,1.00
530530624001016,0.00,0.00,1.00
530530624001017,0.00,0.00,1.00
530530624001018,0.00,0.00,1.00
530530624001019,0.00,0.00,1.00
530530624001020,0.00,0.00,1.00
530530624001021,0.00,0.00,1.00
530530624001022,0.00,0.00,1.00
530530624001023,0.00,0.00,1.00
530530624001024,0.00,0.00,1.00
530530624001025,0.00,0.00,1.00
530530624001026,0.00,0.00,1.00
530530624001027,0.00,0.00,1.00
530530624001028,0.00,0.00,1.00
530530624001029,0.00,0.00,1.00
530530624002000,0.00,0.00,1.00
530530624002001,0.00,0.00,1.00
530530624002002,0.00,0.00,1.00
530530624002003,0.00,0.00,1.00
530530624002004,0.00,0.00,1.00
530530624002005,0.00,0.00,1.00
530530624002006,0.00,0.00,1.00
530530624002007,0.00,0.00,1.00
530530624002008,0.00,0.00,1.00
530530624002009,0.00,0.00,1.00
530530624002010,0.00,0.00,1.00
530530624002011,0.00,0.00,1.00
530530624002012,0.00,0.00,1.00
530530624002013,0.00,0.00,1.00
530530624002014,0.00,0.00,1.00
530530624002015,0.00,0.00,1.00
530530624003000,0.00,0.00,1.00
530530624003001,0.00,0.00,1.00
530530624003002,0.00,0.00,1.00
530530624003003,0.00,0.00,1.00
530530624003004,0.00,0.00,1.00
530530624003005,0.00,0.00,1.00
530530624003006,0.00,0.00,1.00
530530624003007,0.00,0.00,1.00
530530624003008,0.00,0.00,1.00
530530624003009,0.00,0.00,1.00
530530624003010,0.00,0.00,1.00
530530624003011,0.00,0.00,1.00
530530624003012,0.00,0.00,1.00
530530624003013,0.00,0.00,1.00
530530624003014,0.00,0.00,1.00
530530624003015,0.00,0.00,1.00
530530624003016,0.00,0.00,1.00
530530624003017,0.00,0.00,1.00
530530624003018,0.00,0.00,1.00
530530624003019,0.00,0.00,1.00
530530624003020,0.00,0.00,1.00
530530624003021,0.00,0.00,1.00
530530624003022,0.00,0.00,1.00
530530624004000,0.00,0.00,1.00
530530624004001,0.00,0.00,1.00
530530624004002,0.00,0.00,1.00
530530624004003,0.00,0.00,1.00
530530624004004,0.00,0.00,1.00
530530624004005,0.00,0.00,1.00
530530624004006,0.00,0.00,1.00
530530624004007,0.00,0.00,1.00
530530624004008,0.00,0.00,1.00
530530624004009,0.00,0.00,1.00
530530624004010,0.00,0.00,1.00
530530624004011,0.00,0.00,1.00
530530624004012,0.00,0.00,1.00
530530624004013,0.00,0.00,1.00
530530624004014,0.00,0.00,1.00
530530624004015,0.00,0.00,1.00
530530624004016,0.00,0.00,1.00
530530624004017,0.00,0.00,1.00
530530624004018,0.00,0.00,1.00
530530624004019,0.00,0.00,1.00
530530624004020,0.00,0.00,1.00
530530624004021,0.00,0.00,1.00
530530624004022,0.00,0.00,1.00
530530624004023,0.00,0.00,1.00
530530624005000,0.00,0.00,1.00
530530624005001,0.00,0.00,1.00
530530624005002,0.00,0.00,1.00
530530624005003,0.00,0.00,1.00
530530624005004,0.00,0.00,1.00
530530624005005,0.00,0.00,1.00
530530624005006,0.00,0.00,1.00
530530624005007,0.00,0.00,1.00
530530624005008,0.00,0.00,1.00
530530624005009,0.00,0.00,1.00
530530625001000,0.00,0.00,1.00
530530625001001,0.00,0.00,1.00
530530625001002,0.00,0.00,1.00
530530625001003,0.00,0.00,1.00
530530625001004,0.00,0.00,1.00
530530625001005,0.00,0.00,1.00
530530625001006,0.00,0.00,1.00
530530625001007,0.00,0.00,1.00
530530625001008,0.00,0.00,1.00
530530625001009,0.00,0.00,1.00
530530625001010,0.00,0.00,1.00
530530625001011,0.00,0.00,1.00
530530625001012,0.00,0.00,1.00
530530625001013,0.00,0.00,1.00
530530625001014,0.00,0.00,1.00
530530625001015,0.00,0.00,1.00
530530625001016,0.00,0.00,1.00
530530625001017,0.00,0.00,1.00
530530625001018,0.00,0.00,1.00
530530625001019,0.00,0.00,1.00
530530625001020,0.00,0.00,1.00
530530625001021,0.00,0.00,1.00
530530625001022,0.00,0.00,1.00
530530625001023,0.00,0.00,1.00
530530625001024,0.00,0.00,1.00
530530625001025,0.00,0.00,1.00
530530625001026,0.00,0.00,1.00
530530625002000,0.00,0.00,1.00
530530625002001,0.00,0.00,1.00
530530625002002,0.00,0.00,1.00
530530625002003,0.00,0.00,1.00
530530625002004,0.00,0.00,1.00
530530625002005,0.00,0.00,1.00
530530625002006,0.00,0.00,1.00
530530625002007,0.00,0.00,1.00
530530625002008,0.00,0.00,1.00
530530625002009,0.00,0.00,1.00
530530625002010,0.00,0.00,1.00
530530625002011,0.00,0.00,1.00
530530625002012,0.00,0.00,1.00
530530625002013,0.00,0.00,1.00
530530625002014,0.00,0.00,1.00
530530625002015,0.00,0.00,1.00
530530625002016,0.00,0.00,1.00
530530625002017,0.00,0.00,1.00
530530625002018,0.00,0.00,1.00
530530625002019,0.00,0.00,1.00
530530625002020,0.00,0.00,1.00
530530625002021,0.00,0.00,1.00
530530625002022,0.00,0.00,1.00
530530625003000,0.00,0.00,1.00
530530625003001,0.00,0.00,1.00
530530625003002,0.00,0.00,1.00
530530625003003,0.00,0.00,1.00
530530625003004,0.00,0.00,1.00
530530625003005,0.00,0.00,1.00
530530625003006,0.00,0.00,1.00
530530625003007,0.00,0.00,1.00
530530625003008,0.00,0.00,1.00
530530625003009,0.00,0.00,1.00
530530625003010,0.00,0.00,1.00
530530625003011,0.00,0.00,1.00
530530625003012,0.00,0.00,1.00
530530625003013,0.00,0.00,1.00
530530625003014,0.00,0.00,1.00
530530625003015,0.00,0.00,1.00
530530625004000,0.00,0.00,1.00
530530625004001,0.00,0.00,1.00
530530625004002,0.00,0.00,1.00
530530625004003,0.00,0.00,1.00
530530625004004,0.00,0.00,1.00
530530625004005,0.00,0.00,1.00
530530625004006,0.00,0.00,1.00
530530625004007,0.00,0.00,1.00
530530625004008,0.00,0.00,1.00
530530625004009,0.00,0.00,1.00
530530625004010,0.00,0.00,1.00
530530625004011,0.00,0.00,1.00
530530625004012,0.00,0.00,1.00
530530625004013,0.00,0.00,1.00
530530625004014,0.00,0.00,1.00
530530625004015,0.00,0.00,1.00
530530625005000,0.00,0.00,1.00
530530625005001,0.00,0.00,1.00
530530625005002,0.00,0.00,1.00
530530625005003,0.00,0.00,1.00
530530625005004,0.00,0.00,1.00
530530625005005,0.00,0.00,1.00
530530625005006,0.00,0.00,1.00
530530625005007,0.00,0.00,1.00
530530625005008,0.00,0.00,1.00
530530625005009,0.00,0.00,1.00
530530625005010,0.00,0.00,1.00
530530625005011,0.00,0.00,1.00
530530625005012,0.00,0.00,1.00
530530625005013,0.00,0.00,1.00
530530625005014,0.00,0.00,1.00
530530625005015,0.00,0.00,1.00
530530625005016,0.00,0.00,1.00
530530625005017,0.00,0.00,1.00
530530625005018,0.00,0.00,1.00
530530625005019,0.00,0.00,1.00
530530625005020,0.00,0.00,1.00
530530625005021,0.00,0.00,1.00
530530625005022,0.00,0.00,1.00
530530625005023,0.00,0.00,1.00
530530625005024,0.00,0.00,1.00
530530625005025,0.00,0.00,1.00
530530625005026,0.00,0.00,1.00
530530625005027,0.00,0.00,1.00
530530625005028,0.00,0.00,1.00
530530625005029,0.00,0.00,1.00
530530625006000,0.00,0.00,1.00
530530625006001,0.00,0.00,1.00
530530625006002,0.00,0.00,1.00
530530625006003,0.00,0.00,1.00
530530625006004,0.00,0.00,1.00
530530625006005,0.00,0.00,1.00
530530625006006,0.00,0.00,1.00
530530625006007,0.00,0.00,1.00
530530625006008,0.00,0.00,1.00
530530625006009,0.00,0.00,1.00
530530625006010,0.00,0.00,1.00
530530625006011,0.00,0.00,1.00
530530625006012,0.00,0.00,1.00
530530625006013,0.00,0.00,1.00
530530625006014,0.00,0.00,1.00
530530625006015,0.00,0.00,1.00
530530625006016,0.00,0.00,1.00
530530625006017,0.00,0.00,1.00
530530625006018,0.00,0.00,1.00
530530625006019,0.00,0.00,1.00
530530625006020,0.00,0.00,1.00
530530625006021,0.00,0.00,1.00
530530625006022,0.00,0.00,1.00
530530625006023,0.00,0.00,1.00
530530625006024,0.00,0.00,1.00
530530625006025,0.00,0.00,1.00
530530625006026,0.00,0.00,1.00
530530625007000,0.00,0.00,1.00
530530625007001,0.00,0.00,1.00
530530625007002,0.00,0.00,1.00
530530625007003,0.00,0.00,1.00
530530625007004,0.00,0.00,1.00
530530625007005,0.00,0.00,1.00
530530625007006,0.00,0.00,1.00
530530625007007,0.00,0.00,1.00
530530625007008,0.00,0.00,1.00
530530625007009,0.00,0.00,1.00
530530625007010,0.00,0.00,1.00
530530625007011,0.00,0.00,1.00
530530625007012,0.00,0.00,1.00
530530625007013,0.00,0.00,1.00
530530625007014,0.00,0.00,1.00
530530625007015,0.00,0.00,1.00
530530625007016,0.00,0.00,1.00
530530625007017,0.00,0.00,1.00
530530625007018,0.00,0.00,1.00
530530625007019,0.00,0.00,1.00
530530625007020,0.00,0.00,1.00
530530625007021,0.00,0.00,1.00
530530625007022,0.00,0.00,1.00
530530625007023,0.00,0.00,1.00
530530625007024,0.00,0.00,1.00
530530625007025,0.00,0.00,1.00
530530625007026,0.00,0.00,1.00
530530625007027,0.00,0.00,1.00
530530625007028,0.00,0.00,1.00
530530625007029,0.00,0.00,1.00
530530626001000,0.00,0.00,1.00
530530626001001,0.00,0.00,1.00
530530626001002,0.00,0.00,1.00
530530626001003,0.00,0.00,1.00
530530626001004,0.00,0.00,1.00
530530626001005,0.00,0.00,1.00
530530626001006,0.00,0.00,1.00
530530626001007,0.00,0.00,1.00
530530626001008,0.00,0.00,1.00
530530626001009,0.00,0.00,1.00
530530626001010,0.00,0.00,1.00
530530626001011,0.00,0.00,1.00
530530626001012,0.00,0.00,1.00
530530626001013,0.00,0.00,1.00
530530626001014,0.00,0.00,1.00
530530626001015,0.00,0.00,1.00
530530626001016,0.00,0.00,1.00
530530626001017,0.00,0.00,1.00
530530626001018,0.00,0.00,1.00
530530626001019,0.00,0.00,1.00
530530626001020,0.00,0.00,1.00
530530626001021,0.00,0.00,1.00
530530626001022,0.00,0.00,1.00
530530626001023,0.00,0.00,1.00
530530626001024,0.00,0.00,1.00
530530626001025,0.00,0.00,1.00
530530626001026,0.00,0.00,1.00
530530626001027,0.00,0.00,1.00
530530626001028,0.00,0.00,1.00
530530626001029,0.00,0.00,1.00
530530626001030,0.00,0.00,1.00
530530626001031,0.00,0.00,1.00
530530626001032,0.00,0.00,1.00
530530626001033,0.00,0.00,1.00
530530626001034,0.00,0.00,1.00
530530626001035,0.00,0.00,1.00
530530626001036,0.00,0.00,1.00
530530626001037,0.00,0.00,1.00
530530626001038,0.00,0.00,1.00
530530626001039,0.00,0.00,1.00
530530626001040,0.00,0.00,1.00
530530626001041,0.00,0.00,1.00
530530626001042,0.00,0.00,1.00
530530626001043,0.00,0.00,1.00
530530626001044,0.00,0.00,1.00
530530626001045,0.00,0.00,1.00
530530626001046,0.00,0.00,1.00
530530626001047,0.00,0.00,1.00
530530626001048,0.00,0.00,1.00
530530626001049,0.00,0.00,1.00
530530626001050,0.00,0.00,1.00
530530626001051,0.00,0.00,1.00
530530626001052,0.00,0.00,1.00
530530626001053,0.00,0.00,1.00
530530626001054,0.00,0.00,1.00
530530626001055,0.00,0.00,1.00
530530626001056,0.00,0.00,1.00
530530626001057,0.00,0.00,1.00
530530626001058,0.00,0.00,1.00
530530626001059,0.00,0.00,1.00
530530626001060,0.00,0.00,1.00
530530626001061,0.00,0.00,1.00
530530626001062,0.00,0.00,1.00
530530626001063,0.00,0.00,1.00
530530626001064,0.00,0.00,1.00
530530626001065,0.00,0.00,1.00
530530626001066,0.00,0.00,1.00
530530626001067,0.00,0.00,1.00
530530626001068,0.00,0.00,1.00
530530626001069,0.00,0.00,1.00
530530626001070,0.00,0.00,1.00
530530626001071,0.00,0.00,1.00
530530626001072,0.00,0.00,1.00
530530626001073,0.00,0.00,1.00
530530626001074,0.00,0.00,1.00
530530626001075,0.00,0.00,1.00
530530626001076,0.00,0.00,1.00
530530626001077,0.00,0.00,1.00
530530626001078,0.00,0.00,1.00
530530626001079,0.00,0.00,1.00
530530626001080,0.00,0.00,1.00
530530626001081,0.00,0.00,1.00
530530626001082,0.00,0.00,1.00
530530626001083,0.00,0.00,1.00
530530626001084,0.00,0.00,1.00
530530626001085,0.00,0.00,1.00
530530626001086,0.00,0.00,1.00
530530626001087,0.00,0.00,1.00
530530626001088,0.00,0.00,1.00
530530626001089,0.00,0.00,1.00
530530626001090,0.00,0.00,1.00
530530626001091,0.00,0.00,1.00
530530626001092,0.00,0.00,1.00
530530626001093,0.00,0.00,1.00
530530626001094,0.00,0.00,1.00
530530626001095,0.00,0.00,1.00
530530626001096,0.00,0.00,1.00
530530626001097,0.00,0.00,1.00
530530626001098,0.00,0.00,1.00
530530626001099,0.00,0.00,1.00
530530626001100,0.00,0.00,1.00
530530626001101,0.00,0.00,1.00
530530626001102,0.00,0.00,1.00
530530626001103,0.00,0.00,1.00
530530626002000,0.00,0.00,1.00
530530626002001,0.00,0.00,1.00
530530626002002,0.00,0.00,1.00
530530626002003,0.00,0.00,1.00
530530626002004,0.00,0.00,1.00
530530626002005,0.00,0.00,1.00
530530626002006,0.00,0.00,1.00
530530626002007,0.00,0.00,1.00
530530626002008,0.00,0.00,1.00
530530626002009,0.00,0.00,1.00
530530626002010,0.00,0.00,1.00
530530626002011,0.00,0.00,1.00
530530626002012,0.00,0.00,1.00
530530626002013,0.00,0.00,1.00
530530626002014,0.00,0.00,1.00
530530626002015,0.00,0.00,1.00
530530626002016,0.00,0.00,1.00
530530626002017,0.00,0.00,1.00
530530626002018,0.00,0.00,1.00
530530626002019,0.00,0.00,1.00
530530626002020,0.00,0.00,1.00
530530626002021,0.00,0.00,1.00
530530626002022,0.00,0.00,1.00
530530626002023,0.00,0.00,1.00
530530626002024,0.00,0.00,1.00
530530626002025,0.00,0.00,1.00
530530626002026,0.00,0.00,1.00
530530626002027,0.00,0.00,1.00
530530626002028,0.00,0.00,1.00
530530626002029,0.00,0.00,1.00
530530626002030,0.00,0.00,1.00
530530626002031,0.00,0.00,1.00
530530626002032,0.00,0.00,1.00
530530626002033,0.00,0.00,1.00
530530626002034,0.00,0.00,1.00
530530626002035,0.00,0.00,1.00
530530626002036,0.00,0.00,1.00
530530626002037,0.00,0.00,1.00
530530626002038,0.00,0.00,1.00
530530626002039,0.00,0.00,1.00
530530626002040,0.00,0.00,1.00
530530626002041,0.00,0.00,1.00
530530626002042,0.00,0.00,1.00
530530626002043,0.00,0.00,1.00
530530626002044,0.00,0.00,1.00
530530626002045,0.00,0.00,1.00
530530626002046,0.00,0.00,1.00
530530626002047,0.00,0.00,1.00
530530626002048,0.00,0.00,1.00
530530626002049,0.00,0.00,1.00
530530626002050,0.00,0.00,1.00
530530626002051,0.00,0.00,1.00
530530626002052,0.00,0.00,1.00
530530626002053,0.00,0.00,1.00
530530626002054,0.00,0.00,1.00
530530626002055,0.00,0.00,1.00
530530626002056,0.00,0.00,1.00
530530626002057,0.00,0.00,1.00
530530626002058,0.00,0.00,1.00
530530626002059,0.00,0.00,1.00
530530626002060,0.00,0.00,1.00
530530626002061,0.00,0.00,1.00
530530626002062,0.00,0.00,1.00
530530626002063,0.00,0.00,1.00
530530626002064,0.00,0.00,1.00
530530626002065,0.00,0.00,1.00
530530626002066,0.00,0.00,1.00
530530626002067,0.00,0.00,1.00
530530626002068,0.00,0.00,1.00
530530626002069,0.00,0.00,1.00
530530626002070,0.00,0.00,1.00
530530626002071,0.00,0.00,1.00
530530626002072,0.00,0.00,1.00
530530626002073,0.00,0.00,1.00
530530626002074,0.00,0.00,1.00
530530626002075,0.00,0.00,1.00
530530626002076,0.00,0.00,1.00
530530626002077,0.00,0.00,1.00
530530626002078,0.00,0.00,1.00
530530628011000,0.00,0.00,1.00
530530628011001,0.00,0.00,1.00
530530628011002,0.00,0.00,1.00
530530628011003,0.00,0.00,1.00
530530628011004,0.00,0.00,1.00
530530628011005,0.00,0.00,1.00
530530628011006,0.00,0.00,1.00
530530628011007,0.00,0.00,1.00
530530628011008,0.00,0.00,1.00
530530628011009,0.00,0.00,1.00
530530628011010,0.00,0.00,1.00
530530628011011,0.00,0.00,1.00
530530628011012,0.00,0.00,1.00
530530628011013,0.00,0.00,1.00
530530628011014,0.00,0.00,1.00
530530628011015,0.00,0.00,1.00
530530628011016,0.00,0.00,1.00
530530628011017,0.00,0.00,1.00
530530628011018,0.00,0.00,1.00
530530628011019,0.00,0.00,1.00
530530628011020,0.00,0.00,1.00
530530628011021,0.00,0.00,1.00
530530628011022,0.00,0.00,1.00
530530628011023,0.00,0.00,1.00
530530628011024,0.00,0.00,1.00
530530628011025,0.00,0.00,1.00
530530628011026,0.00,0.00,1.00
530530628011027,0.00,0.00,1.00
530530628011028,0.00,0.00,1.00
530530628011029,0.00,0.00,1.00
530530628011030,0.00,0.00,1.00
530530628011031,0.00,0.00,1.00
530530628011032,0.00,0.00,1.00
530530628011033,0.00,0.00,1.00
530530628011034,0.00,0.00,1.00
530530628011035,0.00,0.00,1.00
530530628011036,0.00,0.00,1.00
530530628011037,0.00,0.00,1.00
530530628011038,0.00,0.00,1.00
530530628011039,0.00,0.00,1.00
530530628011040,0.00,0.00,1.00
530530628011041,0.00,0.00,1.00
530530628011042,0.00,0.00,1.00
530530628011043,0.00,0.00,1.00
530530628011044,0.00,0.00,1.00
530530628011045,0.00,0.00,1.00
530530628012000,0.00,0.00,1.00
530530628012001,0.00,0.00,1.00
530530628012002,0.00,0.00,1.00
530530628012003,0.00,0.00,1.00
530530628012004,0.00,0.00,1.00
530530628012005,0.00,0.00,1.00
530530628013000,0.00,0.00,1.00
530530628013001,0.00,0.00,1.00
530530628013002,0.00,0.00,1.00
530530628013003,0.00,0.00,1.00
530530628013004,0.00,0.00,1.00
530530628013005,0.00,0.00,1.00
530530628013006,0.00,0.00,1.00
530530628013007,0.00,0.00,1.00
530530628013008,0.00,0.00,1.00
530530628013009,0.00,0.00,1.00
530530628013010,0.00,0.00,1.00
530530628014000,0.00,0.00,1.00
530530628014001,0.00,0.00,1.00
530530628014002,0.00,0.00,1.00
530530628014003,0.00,0.00,1.00
530530628014004,0.00,0.00,1.00
530530628014005,0.00,0.00,1.00
530530628014006,0.00,0.00,1.00
530530628014007,0.00,0.00,1.00
530530628014008,0.00,0.00,1.00
530530628014009,0.00,0.00,1.00
530530628014010,0.00,0.00,1.00
530530628014011,0.00,0.00,1.00
530530628014012,0.00,0.00,1.00
530530628014013,0.00,0.00,1.00
530530628014014,0.00,0.00,1.00
530530628014015,0.00,0.00,1.00
530530628014016,0.00,0.00,1.00
530530628014017,0.00,0.00,1.00
530530628021000,0.00,0.00,1.00
530530628021001,0.00,0.00,1.00
530530628021002,0.00,0.00,1.00
530530628021003,0.00,0.00,1.00
530530628021004,0.00,0.00,1.00
530530628021005,0.00,0.00,1.00
530530628021006,0.00,0.00,1.00
530530628021007,0.00,0.00,1.00
530530628021008,0.00,0.00,1.00
530530628021009,0.00,0.00,1.00
530530628021010,0.00,0.00,1.00
530530628021011,0.00,0.00,1.00
530530628021012,0.00,0.00,1.00
530530628021013,0.00,0.00,1.00
530530628021014,0.00,0.00,1.00
530530628021015,0.00,0.00,1.00
530530628021016,0.00,0.00,1.00
530530628021017,0.00,0.00,1.00
530530628021018,0.00,0.00,1.00
530530628021019,0.00,0.00,1.00
530530628021020,0.00,0.00,1.00
530530628021021,0.00,0.00,1.00
530530628021022,0.00,0.00,1.00
530530628021023,0.00,0.00,1.00
530530628021024,0.00,0.00,1.00
530530628022000,0.00,0.00,1.00
530530628022001,0.00,0.00,1.00
530530628022002,0.00,0.00,1.00
530530628022003,0.00,0.00,1.00
530530628022004,0.00,0.00,1.00
530530628022005,0.00,0.00,1.00
530530628022006,0.00,0.00,1.00
530530628022007,0.00,0.00,1.00
530530628022008,0.00,0.00,1.00
530530628022009,0.00,0.00,1.00
530530628022010,0.00,0.00,1.00
530530628022011,0.00,0.00,1.00
530530628022012,0.00,0.00,1.00
530530628022013,0.00,0.00,1.00
530530628022014,0.00,0.00,1.00
530530628022015,0.00,0.00,1.00
530530628023000,0.00,0.00,1.00
530530628023001,0.00,0.00,1.00
530530628023002,0.00,0.00,1.00
530530628023003,0.00,0.00,1.00
530530628023004,0.00,0.00,1.00
530530628023005,0.00,0.00,1.00
530530628023006,0.00,0.00,1.00
530530628023007,0.00,0.00,1.00
530530628023008,0.00,0.00,1.00
530530628023009,0.00,0.00,1.00
530530628023010,0.00,0.00,1.00
530530628023011,0.00,0.00,1.00
530530628023012,0.00,0.00,1.00
530530628023013,0.00,0.00,1.00
530530628023014,0.00,0.00,1.00
530530628023015,0.00,0.00,1.00
530530628023016,0.00,0.00,1.00
530530628023017,0.00,0.00,1.00
530530628023018,0.00,0.00,1.00
530530628023019,0.00,0.00,1.00
530530628023020,0.00,0.00,1.00
530530628023021,0.00,0.00,1.00
530530628023022,0.00,0.00,1.00
530530628023023,0.00,0.00,1.00
530530628023024,0.00,0.00,1.00
530530628023025,0.00,0.00,1.00
530530628023026,0.00,0.00,1.00
530530628023027,0.00,0.00,1.00
530530628023028,0.00,0.00,1.00
530530628023029,0.00,0.00,1.00
530530628023030,0.00,0.00,1.00
530530628023031,0.00,0.00,1.00
530530628023032,0.00,0.00,1.00
530530629001000,0.00,0.00,1.00
530530629001001,0.00,0.00,1.00
530530629001002,0.00,0.00,1.00
530530629001003,0.00,0.00,1.00
530530629001004,0.00,0.00,1.00
530530629001005,0.00,0.00,1.00
530530629001006,0.00,0.00,1.00
530530629001007,0.00,0.00,1.00
530530629001008,0.00,0.00,1.00
530530629001009,0.00,0.00,1.00
530530629001010,0.00,0.00,1.00
530530629001011,0.00,0.00,1.00
530530629001012,0.00,0.00,1.00
530530629001013,0.00,0.00,1.00
530530629001014,0.00,0.00,1.00
530530629001015,0.00,0.00,1.00
530530629002000,0.00,0.00,1.00
